uid,split,root,env,section,platform,scene_id,scene_name,camera,relative_scene,files_complete_at_sampling
train|Home/MasterBedroom/vanity_01/1600|top_view_camera,train,/nas/Dataset/Dataset_2026/dataset_v2,Home,MasterBedroom,vanity_01,1600,1600,top_view_camera,Home/MasterBedroom/vanity_01/1600,True
train|Logistic_site/General_LogisticSite/conveyor_track_02/2418|side_view_camera,train,/nas/Dataset/Dataset_2026/dataset_v2,Logistic_site,General_LogisticSite,conveyor_track_02,2418,2418,side_view_camera,Logistic_site/General_LogisticSite/conveyor_track_02/2418,True
train|Home/MasterBedroom/vanity_01/4868|side_view_camera,train,/nas/Dataset/Dataset_2026/dataset_v2,Home,MasterBedroom,vanity_01,4868,4868,side_view_camera,Home/MasterBedroom/vanity_01/4868,True
train|Home/MasterBedroom/desk_and_chair_01/2369|top_view_camera,train,/nas/Dataset/Dataset_2026/dataset_v2,Home,MasterBedroom,desk_and_chair_01,2369,2369,top_view_camera,Home/MasterBedroom/desk_and_chair_01/2369,True
train|Manufactory/Seongju_Melon_Processing_Facility/green_conveyor_01/1489|top_view_camera,train,/nas/Dataset/Dataset_2026/dataset_v2,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_01,1489,1489,top_view_camera,Manufactory/Seongju_Melon_Processing_Facility/green_conveyor_01/1489,True
train|Home/MasterBedroom/floor_01/4564|side_view_camera,train,/nas/Dataset/Dataset_2026/dataset_v2,Home,MasterBedroom,floor_01,4564,4564,side_view_camera,Home/MasterBedroom/floor_01/4564,True
train|Logistic_site/General_LogisticSite/conveyor_track_01/0362|side_view_camera,train,/nas/Dataset/Dataset_2026/dataset_v2,Logistic_site,General_LogisticSite,conveyor_track_01,362,0362,side_view_camera,Logistic_site/General_LogisticSite/conveyor_track_01/0362,True
train|Logistic_site/General_LogisticSite/rack_long_A1_01/0075|top_view_camera,train,/nas/Dataset/Dataset_2026/dataset_v2,Logistic_site,General_LogisticSite,rack_long_A1_01,75,0075,top_view_camera,Logistic_site/General_LogisticSite/rack_long_A1_01/0075,True
train|Logistic_site/General_LogisticSite/rack_long_A1_01/2915|top_view_camera,train,/nas/Dataset/Dataset_2026/dataset_v2,Logistic_site,General_LogisticSite,rack_long_A1_01,2915,2915,top_view_camera,Logistic_site/General_LogisticSite/rack_long_A1_01/2915,True
train|Manufactory/Seongju_Melon_Processing_Facility/stainless_steel_work_table_01/3456|top_view_camera,train,/nas/Dataset/Dataset_2026/dataset_v2,Manufactory,Seongju_Melon_Processing_Facility,stainless_steel_work_table_01,3456,3456,top_view_camera,Manufactory/Seongju_Melon_Processing_Facility/stainless_steel_work_table_01/3456,True
train|Logistic_site/General_LogisticSite/two_tier_rolling_cart_01/0395|top_view_camera,train,/nas/Dataset/Dataset_2026/dataset_v2,Logistic_site,General_LogisticSite,two_tier_rolling_cart_01,395,0395,top_view_camera,Logistic_site/General_LogisticSite/two_tier_rolling_cart_01/0395,True
train|Manufactory/Seongju_Melon_Processing_Facility/green_conveyor_01/0594|side_view_camera,train,/nas/Dataset/Dataset_2026/dataset_v2,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_01,594,0594,side_view_camera,Manufactory/Seongju_Melon_Processing_Facility/green_conveyor_01/0594,True
train|Logistic_site/General_LogisticSite/conveyor_track_01/0104|side_view_camera,train,/nas/Dataset/Dataset_2026/dataset_v2,Logistic_site,General_LogisticSite,conveyor_track_01,104,0104,side_view_camera,Logistic_site/General_LogisticSite/conveyor_track_01/0104,True
train|Home/MasterBedroom/desk_and_chair_01/4090|side_view_camera,train,/nas/Dataset/Dataset_2026/dataset_v2,Home,MasterBedroom,desk_and_chair_01,4090,4090,side_view_camera,Home/MasterBedroom/desk_and_chair_01/4090,True
train|Logistic_site/General_LogisticSite/rack_long_A1_01/3052|top_view_camera,train,/nas/Dataset/Dataset_2026/dataset_v2,Logistic_site,General_LogisticSite,rack_long_A1_01,3052,3052,top_view_camera,Logistic_site/General_LogisticSite/rack_long_A1_01/3052,True
train|Logistic_site/General_LogisticSite/rack_long_A1_01/2737|top_view_camera,train,/nas/Dataset/Dataset_2026/dataset_v2,Logistic_site,General_LogisticSite,rack_long_A1_01,2737,2737,top_view_camera,Logistic_site/General_LogisticSite/rack_long_A1_01/2737,True
train|Logistic_site/General_LogisticSite/conveyor_track_02/0883|top_view_camera,train,/nas/Dataset/Dataset_2026/dataset_v2,Logistic_site,General_LogisticSite,conveyor_track_02,883,0883,top_view_camera,Logistic_site/General_LogisticSite/conveyor_track_02/0883,True
train|Home/MasterBedroom/beside_table_01/0274|side_view_camera,train,/nas/Dataset/Dataset_2026/dataset_v2,Home,MasterBedroom,beside_table_01,274,0274,side_view_camera,Home/MasterBedroom/beside_table_01/0274,True
train|Home/MasterBedroom/sideboard_01/4935|top_view_camera,train,/nas/Dataset/Dataset_2026/dataset_v2,Home,MasterBedroom,sideboard_01,4935,4935,top_view_camera,Home/MasterBedroom/sideboard_01/4935,True
train|Manufactory/Seongju_Melon_Processing_Facility/coating_machine_01/1578|top_view_camera,train,/nas/Dataset/Dataset_2026/dataset_v2,Manufactory,Seongju_Melon_Processing_Facility,coating_machine_01,1578,1578,top_view_camera,Manufactory/Seongju_Melon_Processing_Facility/coating_machine_01/1578,True
train|Home/MasterBedroom/desk_and_chair_01/0889|top_view_camera,train,/nas/Dataset/Dataset_2026/dataset_v2,Home,MasterBedroom,desk_and_chair_01,889,0889,top_view_camera,Home/MasterBedroom/desk_and_chair_01/0889,True
train|Logistic_site/General_LogisticSite/two_tier_rolling_cart_01/2935|top_view_camera,train,/nas/Dataset/Dataset_2026/dataset_v2,Logistic_site,General_LogisticSite,two_tier_rolling_cart_01,2935,2935,top_view_camera,Logistic_site/General_LogisticSite/two_tier_rolling_cart_01/2935,True
train|Manufactory/Seongju_Melon_Processing_Facility/coating_machine_01/1999|side_view_camera,train,/nas/Dataset/Dataset_2026/dataset_v2,Manufactory,Seongju_Melon_Processing_Facility,coating_machine_01,1999,1999,side_view_camera,Manufactory/Seongju_Melon_Processing_Facility/coating_machine_01/1999,True
train|Manufactory/Seongju_Melon_Processing_Facility/sorter_01/1263|top_view_camera,train,/nas/Dataset/Dataset_2026/dataset_v2,Manufactory,Seongju_Melon_Processing_Facility,sorter_01,1263,1263,top_view_camera,Manufactory/Seongju_Melon_Processing_Facility/sorter_01/1263,True
train|Manufactory/Seongju_Melon_Processing_Facility/thor_table_01/0043|side_view_camera,train,/nas/Dataset/Dataset_2026/dataset_v2,Manufactory,Seongju_Melon_Processing_Facility,thor_table_01,43,0043,side_view_camera,Manufactory/Seongju_Melon_Processing_Facility/thor_table_01/0043,True
train|Home/MasterBedroom/desk_and_chair_01/4796|side_view_camera,train,/nas/Dataset/Dataset_2026/dataset_v2,Home,MasterBedroom,desk_and_chair_01,4796,4796,side_view_camera,Home/MasterBedroom/desk_and_chair_01/4796,True
train|Manufactory/Seongju_Melon_Processing_Facility/green_conveyor_01/0323|top_view_camera,train,/nas/Dataset/Dataset_2026/dataset_v2,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_01,323,0323,top_view_camera,Manufactory/Seongju_Melon_Processing_Facility/green_conveyor_01/0323,True
train|Manufactory/Seongju_Melon_Processing_Facility/thor_table_01/1726|side_view_camera,train,/nas/Dataset/Dataset_2026/dataset_v2,Manufactory,Seongju_Melon_Processing_Facility,thor_table_01,1726,1726,side_view_camera,Manufactory/Seongju_Melon_Processing_Facility/thor_table_01/1726,True
train|Logistic_site/General_LogisticSite/rack_small_A5_02/3312|side_view_camera,train,/nas/Dataset/Dataset_2026/dataset_v2,Logistic_site,General_LogisticSite,rack_small_A5_02,3312,3312,side_view_camera,Logistic_site/General_LogisticSite/rack_small_A5_02/3312,True
train|Logistic_site/General_LogisticSite/rack_small_A7_01/1268|side_view_camera,train,/nas/Dataset/Dataset_2026/dataset_v2,Logistic_site,General_LogisticSite,rack_small_A7_01,1268,1268,side_view_camera,Logistic_site/General_LogisticSite/rack_small_A7_01/1268,True
train|Home/MasterBedroom/bed_01/2903|top_view_camera,train,/nas/Dataset/Dataset_2026/dataset_v2,Home,MasterBedroom,bed_01,2903,2903,top_view_camera,Home/MasterBedroom/bed_01/2903,True
train|Manufactory/Seongju_Melon_Processing_Facility/sorter_01/0189|top_view_camera,train,/nas/Dataset/Dataset_2026/dataset_v2,Manufactory,Seongju_Melon_Processing_Facility,sorter_01,189,0189,top_view_camera,Manufactory/Seongju_Melon_Processing_Facility/sorter_01/0189,True
train|Manufactory/Seongju_Melon_Processing_Facility/packing_table_01/1808|top_view_camera,train,/nas/Dataset/Dataset_2026/dataset_v2,Manufactory,Seongju_Melon_Processing_Facility,packing_table_01,1808,1808,top_view_camera,Manufactory/Seongju_Melon_Processing_Facility/packing_table_01/1808,True
train|Manufactory/Seongju_Melon_Processing_Facility/thor_table_01/3650|top_view_camera,train,/nas/Dataset/Dataset_2026/dataset_v2,Manufactory,Seongju_Melon_Processing_Facility,thor_table_01,3650,3650,top_view_camera,Manufactory/Seongju_Melon_Processing_Facility/thor_table_01/3650,True
train|Logistic_site/General_LogisticSite/two_tier_rolling_cart_01/3336|top_view_camera,train,/nas/Dataset/Dataset_2026/dataset_v2,Logistic_site,General_LogisticSite,two_tier_rolling_cart_01,3336,3336,top_view_camera,Logistic_site/General_LogisticSite/two_tier_rolling_cart_01/3336,True
train|Logistic_site/General_LogisticSite/rack_long_A1_01/0536|side_view_camera,train,/nas/Dataset/Dataset_2026/dataset_v2,Logistic_site,General_LogisticSite,rack_long_A1_01,536,0536,side_view_camera,Logistic_site/General_LogisticSite/rack_long_A1_01/0536,True
train|Home/MasterBedroom/sideboard_01/3771|top_view_camera,train,/nas/Dataset/Dataset_2026/dataset_v2,Home,MasterBedroom,sideboard_01,3771,3771,top_view_camera,Home/MasterBedroom/sideboard_01/3771,True
train|Manufactory/Seongju_Melon_Processing_Facility/coating_machine_01/1186|side_view_camera,train,/nas/Dataset/Dataset_2026/dataset_v2,Manufactory,Seongju_Melon_Processing_Facility,coating_machine_01,1186,1186,side_view_camera,Manufactory/Seongju_Melon_Processing_Facility/coating_machine_01/1186,True
train|Home/MasterBedroom/bed_01/4292|top_view_camera,train,/nas/Dataset/Dataset_2026/dataset_v2,Home,MasterBedroom,bed_01,4292,4292,top_view_camera,Home/MasterBedroom/bed_01/4292,True
train|Home/MasterBedroom/floor_01/2176|top_view_camera,train,/nas/Dataset/Dataset_2026/dataset_v2,Home,MasterBedroom,floor_01,2176,2176,top_view_camera,Home/MasterBedroom/floor_01/2176,True
train|Logistic_site/General_LogisticSite/rack_small_A5_02/2495|top_view_camera,train,/nas/Dataset/Dataset_2026/dataset_v2,Logistic_site,General_LogisticSite,rack_small_A5_02,2495,2495,top_view_camera,Logistic_site/General_LogisticSite/rack_small_A5_02/2495,True
train|Home/MasterBedroom/desk_and_chair_01/1686|side_view_camera,train,/nas/Dataset/Dataset_2026/dataset_v2,Home,MasterBedroom,desk_and_chair_01,1686,1686,side_view_camera,Home/MasterBedroom/desk_and_chair_01/1686,True
train|Manufactory/Seongju_Melon_Processing_Facility/green_conveyor_01/0744|side_view_camera,train,/nas/Dataset/Dataset_2026/dataset_v2,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_01,744,0744,side_view_camera,Manufactory/Seongju_Melon_Processing_Facility/green_conveyor_01/0744,True
train|Logistic_site/General_LogisticSite/solid_top_rackable_pallet_01/0585|top_view_camera,train,/nas/Dataset/Dataset_2026/dataset_v2,Logistic_site,General_LogisticSite,solid_top_rackable_pallet_01,585,0585,top_view_camera,Logistic_site/General_LogisticSite/solid_top_rackable_pallet_01/0585,True
train|Home/MasterBedroom/floor_01/1762|top_view_camera,train,/nas/Dataset/Dataset_2026/dataset_v2,Home,MasterBedroom,floor_01,1762,1762,top_view_camera,Home/MasterBedroom/floor_01/1762,True
train|Logistic_site/General_LogisticSite/two_tier_rolling_cart_01/2228|side_view_camera,train,/nas/Dataset/Dataset_2026/dataset_v2,Logistic_site,General_LogisticSite,two_tier_rolling_cart_01,2228,2228,side_view_camera,Logistic_site/General_LogisticSite/two_tier_rolling_cart_01/2228,True
train|Home/MasterBedroom/floor_01/0349|side_view_camera,train,/nas/Dataset/Dataset_2026/dataset_v2,Home,MasterBedroom,floor_01,349,0349,side_view_camera,Home/MasterBedroom/floor_01/0349,True
train|Logistic_site/General_LogisticSite/solid_top_rackable_pallet_01/0819|side_view_camera,train,/nas/Dataset/Dataset_2026/dataset_v2,Logistic_site,General_LogisticSite,solid_top_rackable_pallet_01,819,0819,side_view_camera,Logistic_site/General_LogisticSite/solid_top_rackable_pallet_01/0819,True
train|Logistic_site/General_LogisticSite/rack_small_A5_02/0999|top_view_camera,train,/nas/Dataset/Dataset_2026/dataset_v2,Logistic_site,General_LogisticSite,rack_small_A5_02,999,0999,top_view_camera,Logistic_site/General_LogisticSite/rack_small_A5_02/0999,True
train|Home/MasterBedroom/bed_01/1376|top_view_camera,train,/nas/Dataset/Dataset_2026/dataset_v2,Home,MasterBedroom,bed_01,1376,1376,top_view_camera,Home/MasterBedroom/bed_01/1376,True
train|Manufactory/Seongju_Melon_Processing_Facility/slide_chute_01/2204|top_view_camera,train,/nas/Dataset/Dataset_2026/dataset_v2,Manufactory,Seongju_Melon_Processing_Facility,slide_chute_01,2204,2204,top_view_camera,Manufactory/Seongju_Melon_Processing_Facility/slide_chute_01/2204,True
train|Logistic_site/General_LogisticSite/two_tier_rolling_cart_01/2752|top_view_camera,train,/nas/Dataset/Dataset_2026/dataset_v2,Logistic_site,General_LogisticSite,two_tier_rolling_cart_01,2752,2752,top_view_camera,Logistic_site/General_LogisticSite/two_tier_rolling_cart_01/2752,True
train|Home/MasterBedroom/beside_table_01/3970|side_view_camera,train,/nas/Dataset/Dataset_2026/dataset_v2,Home,MasterBedroom,beside_table_01,3970,3970,side_view_camera,Home/MasterBedroom/beside_table_01/3970,True
train|Home/MasterBedroom/floor_01/4799|top_view_camera,train,/nas/Dataset/Dataset_2026/dataset_v2,Home,MasterBedroom,floor_01,4799,4799,top_view_camera,Home/MasterBedroom/floor_01/4799,True
train|Logistic_site/General_LogisticSite/two_tier_rolling_cart_01/1555|side_view_camera,train,/nas/Dataset/Dataset_2026/dataset_v2,Logistic_site,General_LogisticSite,two_tier_rolling_cart_01,1555,1555,side_view_camera,Logistic_site/General_LogisticSite/two_tier_rolling_cart_01/1555,True
train|Home/MasterBedroom/vanity_01/4559|top_view_camera,train,/nas/Dataset/Dataset_2026/dataset_v2,Home,MasterBedroom,vanity_01,4559,4559,top_view_camera,Home/MasterBedroom/vanity_01/4559,True
train|Logistic_site/General_LogisticSite/rack_long_A1_01/0268|side_view_camera,train,/nas/Dataset/Dataset_2026/dataset_v2,Logistic_site,General_LogisticSite,rack_long_A1_01,268,0268,side_view_camera,Logistic_site/General_LogisticSite/rack_long_A1_01/0268,True
train|Logistic_site/General_LogisticSite/solid_top_rackable_pallet_01/0481|side_view_camera,train,/nas/Dataset/Dataset_2026/dataset_v2,Logistic_site,General_LogisticSite,solid_top_rackable_pallet_01,481,0481,side_view_camera,Logistic_site/General_LogisticSite/solid_top_rackable_pallet_01/0481,True
train|Home/MasterBedroom/floor_01/2094|top_view_camera,train,/nas/Dataset/Dataset_2026/dataset_v2,Home,MasterBedroom,floor_01,2094,2094,top_view_camera,Home/MasterBedroom/floor_01/2094,True
train|Home/MasterBedroom/beside_table_01/2943|top_view_camera,train,/nas/Dataset/Dataset_2026/dataset_v2,Home,MasterBedroom,beside_table_01,2943,2943,top_view_camera,Home/MasterBedroom/beside_table_01/2943,True
train|Home/MasterBedroom/floor_01/4413|top_view_camera,train,/nas/Dataset/Dataset_2026/dataset_v2,Home,MasterBedroom,floor_01,4413,4413,top_view_camera,Home/MasterBedroom/floor_01/4413,True
train|Home/MasterBedroom/vanity_01/4560|top_view_camera,train,/nas/Dataset/Dataset_2026/dataset_v2,Home,MasterBedroom,vanity_01,4560,4560,top_view_camera,Home/MasterBedroom/vanity_01/4560,True
train|Manufactory/Seongju_Melon_Processing_Facility/coating_machine_01/2160|side_view_camera,train,/nas/Dataset/Dataset_2026/dataset_v2,Manufactory,Seongju_Melon_Processing_Facility,coating_machine_01,2160,2160,side_view_camera,Manufactory/Seongju_Melon_Processing_Facility/coating_machine_01/2160,True
train|Manufactory/Seongju_Melon_Processing_Facility/packing_table_01/1042|top_view_camera,train,/nas/Dataset/Dataset_2026/dataset_v2,Manufactory,Seongju_Melon_Processing_Facility,packing_table_01,1042,1042,top_view_camera,Manufactory/Seongju_Melon_Processing_Facility/packing_table_01/1042,True
train|Home/MasterBedroom/floor_01/1732|top_view_camera,train,/nas/Dataset/Dataset_2026/dataset_v2,Home,MasterBedroom,floor_01,1732,1732,top_view_camera,Home/MasterBedroom/floor_01/1732,True
train|Manufactory/Seongju_Melon_Processing_Facility/sorter_01/0447|side_view_camera,train,/nas/Dataset/Dataset_2026/dataset_v2,Manufactory,Seongju_Melon_Processing_Facility,sorter_01,447,0447,side_view_camera,Manufactory/Seongju_Melon_Processing_Facility/sorter_01/0447,True
train|Manufactory/Seongju_Melon_Processing_Facility/green_conveyor_02/0052|side_view_camera,train,/nas/Dataset/Dataset_2026/dataset_v2,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_02,52,0052,side_view_camera,Manufactory/Seongju_Melon_Processing_Facility/green_conveyor_02/0052,True
train|Logistic_site/General_LogisticSite/solid_top_rackable_pallet_01/2640|top_view_camera,train,/nas/Dataset/Dataset_2026/dataset_v2,Logistic_site,General_LogisticSite,solid_top_rackable_pallet_01,2640,2640,top_view_camera,Logistic_site/General_LogisticSite/solid_top_rackable_pallet_01/2640,True
train|Manufactory/Seongju_Melon_Processing_Facility/packing_table_01/0492|side_view_camera,train,/nas/Dataset/Dataset_2026/dataset_v2,Manufactory,Seongju_Melon_Processing_Facility,packing_table_01,492,0492,side_view_camera,Manufactory/Seongju_Melon_Processing_Facility/packing_table_01/0492,True
train|Manufactory/Seongju_Melon_Processing_Facility/slide_chute_01/3711|top_view_camera,train,/nas/Dataset/Dataset_2026/dataset_v2,Manufactory,Seongju_Melon_Processing_Facility,slide_chute_01,3711,3711,top_view_camera,Manufactory/Seongju_Melon_Processing_Facility/slide_chute_01/3711,True
