uid,split,env,section,platform,scene_name,camera,decision,issue_type,note,reviewer,updated_at_utc
train|Manufactory/Seongju_Melon_Processing_Facility/sorter_01/0447|side_view_camera,train,Manufactory,Seongju_Melon_Processing_Facility,sorter_01,0447,side_view_camera,pending,,,,
train|Manufactory/Seongju_Melon_Processing_Facility/green_conveyor_02/0052|side_view_camera,train,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_02,0052,side_view_camera,pending,,,,
train|Logistic_site/General_LogisticSite/solid_top_rackable_pallet_01/2640|top_view_camera,train,Logistic_site,General_LogisticSite,solid_top_rackable_pallet_01,2640,top_view_camera,pending,,,,
train|Manufactory/Seongju_Melon_Processing_Facility/packing_table_01/0492|side_view_camera,train,Manufactory,Seongju_Melon_Processing_Facility,packing_table_01,0492,side_view_camera,pending,,,,
train|Manufactory/Seongju_Melon_Processing_Facility/slide_chute_01/3711|top_view_camera,train,Manufactory,Seongju_Melon_Processing_Facility,slide_chute_01,3711,top_view_camera,pending,,,,
train|Manufactory/Seongju_Melon_Processing_Facility/green_conveyor_01/1007|side_view_camera,train,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_01,1007,side_view_camera,pending,,,,
train|Logistic_site/General_LogisticSite/conveyor_track_01/2435|top_view_camera,train,Logistic_site,General_LogisticSite,conveyor_track_01,2435,top_view_camera,pending,,,,
train|Logistic_site/General_LogisticSite/conveyor_track_02/0914|top_view_camera,train,Logistic_site,General_LogisticSite,conveyor_track_02,0914,top_view_camera,pending,,,,
train|Logistic_site/General_LogisticSite/solid_top_rackable_pallet_01/3436|side_view_camera,train,Logistic_site,General_LogisticSite,solid_top_rackable_pallet_01,3436,side_view_camera,pending,,,,
train|Home/MasterBedroom/vanity_01/1273|top_view_camera,train,Home,MasterBedroom,vanity_01,1273,top_view_camera,pending,,,,
train|Manufactory/Seongju_Melon_Processing_Facility/green_conveyor_02/3206|top_view_camera,train,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_02,3206,top_view_camera,pending,,,,
train|Manufactory/Seongju_Melon_Processing_Facility/sorter_01/3597|top_view_camera,train,Manufactory,Seongju_Melon_Processing_Facility,sorter_01,3597,top_view_camera,pending,,,,
train|Home/MasterBedroom/floor_01/4964|top_view_camera,train,Home,MasterBedroom,floor_01,4964,top_view_camera,pending,,,,
train|Manufactory/Seongju_Melon_Processing_Facility/slide_chute_01/1278|side_view_camera,train,Manufactory,Seongju_Melon_Processing_Facility,slide_chute_01,1278,side_view_camera,pending,,,,
train|Home/MasterBedroom/beside_table_01/3213|top_view_camera,train,Home,MasterBedroom,beside_table_01,3213,top_view_camera,pending,,,,
train|Logistic_site/General_LogisticSite/conveyor_track_01/0628|side_view_camera,train,Logistic_site,General_LogisticSite,conveyor_track_01,0628,side_view_camera,pending,,,,
train|Home/MasterBedroom/desk_and_chair_01/0283|top_view_camera,train,Home,MasterBedroom,desk_and_chair_01,0283,top_view_camera,pending,,,,
train|Logistic_site/General_LogisticSite/rack_small_A5_01/2132|side_view_camera,train,Logistic_site,General_LogisticSite,rack_small_A5_01,2132,side_view_camera,pending,,,,
train|Home/MasterBedroom/sideboard_01/4214|side_view_camera,train,Home,MasterBedroom,sideboard_01,4214,side_view_camera,pending,,,,
train|Manufactory/Seongju_Melon_Processing_Facility/sorter_01/3388|side_view_camera,train,Manufactory,Seongju_Melon_Processing_Facility,sorter_01,3388,side_view_camera,pending,,,,
train|Manufactory/Seongju_Melon_Processing_Facility/green_conveyor_02/0170|top_view_camera,train,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_02,0170,top_view_camera,pending,,,,
train|Logistic_site/General_LogisticSite/rack_small_A5_02/2564|side_view_camera,train,Logistic_site,General_LogisticSite,rack_small_A5_02,2564,side_view_camera,pending,,,,
train|Logistic_site/General_LogisticSite/rack_long_A1_01/2496|side_view_camera,train,Logistic_site,General_LogisticSite,rack_long_A1_01,2496,side_view_camera,pending,,,,
train|Logistic_site/General_LogisticSite/conveyor_track_02/3646|side_view_camera,train,Logistic_site,General_LogisticSite,conveyor_track_02,3646,side_view_camera,pending,,,,
train|Logistic_site/General_LogisticSite/rack_small_A5_02/3635|side_view_camera,train,Logistic_site,General_LogisticSite,rack_small_A5_02,3635,side_view_camera,pending,,,,
train|Manufactory/Seongju_Melon_Processing_Facility/green_conveyor_02/0088|top_view_camera,train,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_02,0088,top_view_camera,pending,,,,
train|Logistic_site/General_LogisticSite/rack_small_A5_02/2932|top_view_camera,train,Logistic_site,General_LogisticSite,rack_small_A5_02,2932,top_view_camera,pending,,,,
train|Manufactory/Seongju_Melon_Processing_Facility/coating_machine_01/0810|side_view_camera,train,Manufactory,Seongju_Melon_Processing_Facility,coating_machine_01,0810,side_view_camera,pending,,,,
train|Logistic_site/General_LogisticSite/rack_small_A7_01/0610|top_view_camera,train,Logistic_site,General_LogisticSite,rack_small_A7_01,0610,top_view_camera,pending,,,,
train|Manufactory/Seongju_Melon_Processing_Facility/green_conveyor_01/3315|side_view_camera,train,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_01,3315,side_view_camera,pending,,,,
train|Manufactory/Seongju_Melon_Processing_Facility/stainless_steel_work_table_01/1152|side_view_camera,train,Manufactory,Seongju_Melon_Processing_Facility,stainless_steel_work_table_01,1152,side_view_camera,pending,,,,
train|Home/MasterBedroom/sideboard_01/0970|top_view_camera,train,Home,MasterBedroom,sideboard_01,0970,top_view_camera,pending,,,,
train|Manufactory/Seongju_Melon_Processing_Facility/coating_machine_01/1516|side_view_camera,train,Manufactory,Seongju_Melon_Processing_Facility,coating_machine_01,1516,side_view_camera,pending,,,,
train|Manufactory/Seongju_Melon_Processing_Facility/green_conveyor_02/0359|top_view_camera,train,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_02,0359,top_view_camera,pending,,,,
train|Manufactory/Seongju_Melon_Processing_Facility/green_conveyor_01/2849|side_view_camera,train,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_01,2849,side_view_camera,pending,,,,
train|Manufactory/Seongju_Melon_Processing_Facility/thor_table_01/3622|side_view_camera,train,Manufactory,Seongju_Melon_Processing_Facility,thor_table_01,3622,side_view_camera,pending,,,,
train|Manufactory/Seongju_Melon_Processing_Facility/sorter_01/3200|side_view_camera,train,Manufactory,Seongju_Melon_Processing_Facility,sorter_01,3200,side_view_camera,pending,,,,
train|Logistic_site/General_LogisticSite/rack_small_A5_01/2273|side_view_camera,train,Logistic_site,General_LogisticSite,rack_small_A5_01,2273,side_view_camera,pending,,,,
train|Home/MasterBedroom/desk_and_chair_01/3045|side_view_camera,train,Home,MasterBedroom,desk_and_chair_01,3045,side_view_camera,pending,,,,
train|Manufactory/Seongju_Melon_Processing_Facility/packing_table_01/2456|top_view_camera,train,Manufactory,Seongju_Melon_Processing_Facility,packing_table_01,2456,top_view_camera,pending,,,,
train|Home/MasterBedroom/floor_01/4024|side_view_camera,train,Home,MasterBedroom,floor_01,4024,side_view_camera,pending,,,,
train|Logistic_site/General_LogisticSite/rack_long_A1_01/2592|top_view_camera,train,Logistic_site,General_LogisticSite,rack_long_A1_01,2592,top_view_camera,pending,,,,
train|Home/MasterBedroom/sideboard_01/2521|side_view_camera,train,Home,MasterBedroom,sideboard_01,2521,side_view_camera,pending,,,,
train|Logistic_site/General_LogisticSite/rack_small_A7_01/1691|top_view_camera,train,Logistic_site,General_LogisticSite,rack_small_A7_01,1691,top_view_camera,pending,,,,
train|Logistic_site/General_LogisticSite/rack_small_A5_02/0648|side_view_camera,train,Logistic_site,General_LogisticSite,rack_small_A5_02,0648,side_view_camera,pending,,,,
train|Logistic_site/General_LogisticSite/rack_small_A5_02/3277|side_view_camera,train,Logistic_site,General_LogisticSite,rack_small_A5_02,3277,side_view_camera,pending,,,,
train|Home/MasterBedroom/beside_table_01/1690|side_view_camera,train,Home,MasterBedroom,beside_table_01,1690,side_view_camera,pending,,,,
train|Manufactory/Seongju_Melon_Processing_Facility/green_conveyor_02/0823|side_view_camera,train,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_02,0823,side_view_camera,pending,,,,
train|Logistic_site/General_LogisticSite/rack_long_A1_01/2264|top_view_camera,train,Logistic_site,General_LogisticSite,rack_long_A1_01,2264,top_view_camera,pending,,,,
train|Manufactory/Seongju_Melon_Processing_Facility/sorter_01/0973|side_view_camera,train,Manufactory,Seongju_Melon_Processing_Facility,sorter_01,0973,side_view_camera,pending,,,,
train|Manufactory/Seongju_Melon_Processing_Facility/slide_chute_01/1747|side_view_camera,train,Manufactory,Seongju_Melon_Processing_Facility,slide_chute_01,1747,side_view_camera,pending,,,,
train|Logistic_site/General_LogisticSite/rack_small_A7_01/2571|top_view_camera,train,Logistic_site,General_LogisticSite,rack_small_A7_01,2571,top_view_camera,pending,,,,
train|Manufactory/Seongju_Melon_Processing_Facility/coating_machine_01/2447|top_view_camera,train,Manufactory,Seongju_Melon_Processing_Facility,coating_machine_01,2447,top_view_camera,pending,,,,
train|Manufactory/Seongju_Melon_Processing_Facility/stainless_steel_work_table_01/3513|top_view_camera,train,Manufactory,Seongju_Melon_Processing_Facility,stainless_steel_work_table_01,3513,top_view_camera,pending,,,,
train|Home/MasterBedroom/bed_01/2570|side_view_camera,train,Home,MasterBedroom,bed_01,2570,side_view_camera,pending,,,,
train|Logistic_site/General_LogisticSite/rack_small_A5_01/1162|side_view_camera,train,Logistic_site,General_LogisticSite,rack_small_A5_01,1162,side_view_camera,pending,,,,
train|Logistic_site/General_LogisticSite/solid_top_rackable_pallet_01/3648|side_view_camera,train,Logistic_site,General_LogisticSite,solid_top_rackable_pallet_01,3648,side_view_camera,pending,,,,
train|Home/MasterBedroom/vanity_01/3228|top_view_camera,train,Home,MasterBedroom,vanity_01,3228,top_view_camera,pending,,,,
train|Logistic_site/General_LogisticSite/solid_top_rackable_pallet_01/2711|top_view_camera,train,Logistic_site,General_LogisticSite,solid_top_rackable_pallet_01,2711,top_view_camera,pending,,,,
train|Logistic_site/General_LogisticSite/rack_long_A1_01/0420|side_view_camera,train,Logistic_site,General_LogisticSite,rack_long_A1_01,0420,side_view_camera,pending,,,,
train|Home/MasterBedroom/vanity_01/3807|side_view_camera,train,Home,MasterBedroom,vanity_01,3807,side_view_camera,pending,,,,
train|Logistic_site/General_LogisticSite/conveyor_track_01/1886|side_view_camera,train,Logistic_site,General_LogisticSite,conveyor_track_01,1886,side_view_camera,pending,,,,
train|Home/MasterBedroom/desk_and_chair_01/0622|top_view_camera,train,Home,MasterBedroom,desk_and_chair_01,0622,top_view_camera,pending,,,,
train|Logistic_site/General_LogisticSite/two_tier_rolling_cart_01/0924|side_view_camera,train,Logistic_site,General_LogisticSite,two_tier_rolling_cart_01,0924,side_view_camera,pending,,,,
train|Home/MasterBedroom/floor_01/1185|side_view_camera,train,Home,MasterBedroom,floor_01,1185,side_view_camera,pending,,,,
train|Home/MasterBedroom/bed_01/3377|top_view_camera,train,Home,MasterBedroom,bed_01,3377,top_view_camera,pending,,,,
train|Home/MasterBedroom/bed_01/4362|side_view_camera,train,Home,MasterBedroom,bed_01,4362,side_view_camera,pending,,,,
train|Logistic_site/General_LogisticSite/conveyor_track_01/3287|side_view_camera,train,Logistic_site,General_LogisticSite,conveyor_track_01,3287,side_view_camera,pending,,,,
train|Logistic_site/General_LogisticSite/two_tier_rolling_cart_01/2242|side_view_camera,train,Logistic_site,General_LogisticSite,two_tier_rolling_cart_01,2242,side_view_camera,pending,,,,
train|Manufactory/Seongju_Melon_Processing_Facility/slide_chute_01/0589|top_view_camera,train,Manufactory,Seongju_Melon_Processing_Facility,slide_chute_01,0589,top_view_camera,pending,,,,
train|Home/MasterBedroom/beside_table_01/1724|top_view_camera,train,Home,MasterBedroom,beside_table_01,1724,top_view_camera,pending,,,,
train|Manufactory/Seongju_Melon_Processing_Facility/sorter_01/1823|top_view_camera,train,Manufactory,Seongju_Melon_Processing_Facility,sorter_01,1823,top_view_camera,pending,,,,
train|Home/MasterBedroom/beside_table_01/3152|top_view_camera,train,Home,MasterBedroom,beside_table_01,3152,top_view_camera,pending,,,,
train|Manufactory/Seongju_Melon_Processing_Facility/thor_table_01/2460|top_view_camera,train,Manufactory,Seongju_Melon_Processing_Facility,thor_table_01,2460,top_view_camera,pending,,,,
train|Home/MasterBedroom/vanity_01/4501|side_view_camera,train,Home,MasterBedroom,vanity_01,4501,side_view_camera,pending,,,,
train|Manufactory/Seongju_Melon_Processing_Facility/green_conveyor_01/2964|side_view_camera,train,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_01,2964,side_view_camera,pending,,,,
train|Home/MasterBedroom/vanity_01/4517|top_view_camera,train,Home,MasterBedroom,vanity_01,4517,top_view_camera,pending,,,,
train|Logistic_site/General_LogisticSite/solid_top_rackable_pallet_01/0689|side_view_camera,train,Logistic_site,General_LogisticSite,solid_top_rackable_pallet_01,0689,side_view_camera,pending,,,,
train|Manufactory/Seongju_Melon_Processing_Facility/green_conveyor_02/1525|top_view_camera,train,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_02,1525,top_view_camera,pending,,,,
train|Manufactory/Seongju_Melon_Processing_Facility/packing_table_01/1474|side_view_camera,train,Manufactory,Seongju_Melon_Processing_Facility,packing_table_01,1474,side_view_camera,pending,,,,
train|Logistic_site/General_LogisticSite/rack_small_A5_01/3077|side_view_camera,train,Logistic_site,General_LogisticSite,rack_small_A5_01,3077,side_view_camera,pending,,,,
train|Manufactory/Seongju_Melon_Processing_Facility/thor_table_01/1823|top_view_camera,train,Manufactory,Seongju_Melon_Processing_Facility,thor_table_01,1823,top_view_camera,pending,,,,
train|Home/MasterBedroom/vanity_01/4448|side_view_camera,train,Home,MasterBedroom,vanity_01,4448,side_view_camera,pending,,,,
train|Manufactory/Seongju_Melon_Processing_Facility/thor_table_01/1444|side_view_camera,train,Manufactory,Seongju_Melon_Processing_Facility,thor_table_01,1444,side_view_camera,pending,,,,
train|Home/MasterBedroom/beside_table_01/4110|top_view_camera,train,Home,MasterBedroom,beside_table_01,4110,top_view_camera,pending,,,,
train|Logistic_site/General_LogisticSite/rack_small_A5_02/0217|side_view_camera,train,Logistic_site,General_LogisticSite,rack_small_A5_02,0217,side_view_camera,pending,,,,
train|Manufactory/Seongju_Melon_Processing_Facility/slide_chute_01/2053|top_view_camera,train,Manufactory,Seongju_Melon_Processing_Facility,slide_chute_01,2053,top_view_camera,pending,,,,
train|Manufactory/Seongju_Melon_Processing_Facility/green_conveyor_02/1930|top_view_camera,train,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_02,1930,top_view_camera,pending,,,,
train|Logistic_site/General_LogisticSite/rack_small_A5_01/0007|top_view_camera,train,Logistic_site,General_LogisticSite,rack_small_A5_01,0007,top_view_camera,pending,,,,
train|Manufactory/Seongju_Melon_Processing_Facility/coating_machine_01/1005|side_view_camera,train,Manufactory,Seongju_Melon_Processing_Facility,coating_machine_01,1005,side_view_camera,pending,,,,
train|Logistic_site/General_LogisticSite/rack_small_A7_01/0575|top_view_camera,train,Logistic_site,General_LogisticSite,rack_small_A7_01,0575,top_view_camera,pending,,,,
train|Home/MasterBedroom/beside_table_01/0286|side_view_camera,train,Home,MasterBedroom,beside_table_01,0286,side_view_camera,pending,,,,
train|Manufactory/Seongju_Melon_Processing_Facility/green_conveyor_01/2366|top_view_camera,train,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_01,2366,top_view_camera,pending,,,,
train|Home/MasterBedroom/floor_01/0377|side_view_camera,train,Home,MasterBedroom,floor_01,0377,side_view_camera,pending,,,,
train|Home/MasterBedroom/beside_table_01/1622|top_view_camera,train,Home,MasterBedroom,beside_table_01,1622,top_view_camera,pending,,,,
train|Manufactory/Seongju_Melon_Processing_Facility/sorter_01/0952|top_view_camera,train,Manufactory,Seongju_Melon_Processing_Facility,sorter_01,0952,top_view_camera,pending,,,,
train|Home/MasterBedroom/floor_01/1598|side_view_camera,train,Home,MasterBedroom,floor_01,1598,side_view_camera,pending,,,,
